provinsi,kabkota,kecamatan,desa,nik,nama,penghasilan,jmltj,umur,ibuhamil,lansia,disable,jmlmtr,jmlmob,bpnt,bst,pkh,layak
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Ella Jackson,1100000,0,22,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Caroline Cameron,2500000,2,71,TIDAK,YA,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,Colin Howard,2500000,5,69,TIDAK,YA,TIDAK,5,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Dominic Mackay,2500000,4,39,TIDAK,TIDAK,YA,3,1,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BALEN,PENGANTEN,8.12398E+12,Jasmine Powell,1000000,0,23,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Angela Slater,500000,6,35,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Oliver Anderson,500000,2,32,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Justin Ogden,500000,5,69,TIDAK,YA,TIDAK,2,1,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Sean Rampling,500000,4,57,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Julia Lambert,3000000,3,29,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Angela Parr,3200000,3,49,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,SIDOBANDUNG,8.12398E+12,Grace Lawrence,3200000,1,34,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARAN,8.12398E+12,Maria Clarkson,1200000,3,30,YA,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,JETAK,8.12398E+12,Jake Gill,1000000,0,38,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,BUBULAN,8.12398E+12,Chloe Ellison,2000000,3,42,YA,TIDAK,YA,1,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,DANDER,8.12398E+12,Pippa Jones,2500000,4,57,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BONOREJO,8.12398E+12,Katherine Butler,500000,1,42,TIDAK,TIDAK,TIDAK,5,0,TIDAK,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Fiona Lambert,1200000,1,26,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,MAYANGKAWIS,8.12398E+12,Ian Slater,500000,5,63,TIDAK,YA,TIDAK,1,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARANYAR,8.12398E+12,Adrian Vaughan,3200000,4,59,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KLANGON,8.12398E+12,Joan Kelly,3200000,4,50,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CANCUNG,8.12398E+12,Penelope Lee,500000,2,34,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,GROWOK,8.12398E+12,Rachel Harris,1500000,5,55,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,MOJODELIK,8.12398E+12,Katherine Johnston,3000000,2,22,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Tracey Terry,1000000,5,61,TIDAK,YA,TIDAK,5,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BALEN,KENEP,8.12398E+12,Emma Bell,1200000,6,53,TIDAK,TIDAK,TIDAK,4,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BAURENO,8.12398E+12,Ruth McLean,2000000,4,48,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,SUMBANG,8.12398E+12,Lillian Randall,2300000,0,23,YA,TIDAK,TIDAK,3,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Gordon Vaughan,500000,1,55,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Victor Oliver,500000,4,35,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,Kevin Piper,1000000,6,38,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Audrey Edmunds,2000000,2,55,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,POHBOGO,8.12398E+12,Elizabeth MacLeod,1500000,6,64,TIDAK,YA,TIDAK,4,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Julia Dickens,2000000,1,41,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Irene Young,3000000,2,74,TIDAK,YA,TIDAK,3,2,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Jane Rees,1200000,6,38,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Lisa Langdon,1000000,4,65,TIDAK,YA,TIDAK,2,1,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Fiona Russell,1500000,3,63,YA,YA,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Robert Morrison,1500000,5,62,TIDAK,YA,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,PENGANTEN,8.12398E+12,Ella Forsyth,1000000,3,60,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARAN,8.12398E+12,Luke Pullman,500000,7,29,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BOJONEGORO,JETAK,8.12398E+12,Ella Sutherland,1200000,4,61,TIDAK,YA,TIDAK,0,2,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,BUBULAN,8.12398E+12,Kimberly Reid,1100000,3,43,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,DANDER,8.12398E+12,Grace McLean,1200000,3,66,TIDAK,YA,TIDAK,1,0,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BONOREJO,8.12398E+12,Gabrielle Ross,500000,1,34,TIDAK,TIDAK,TIDAK,0,2,TIDAK,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Peter Hardacre,3000000,5,55,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,SIDOBANDUNG,8.12398E+12,Claire Mackenzie,1500000,4,36,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARANYAR,8.12398E+12,Grace Lyman,3000000,5,66,YA,YA,TIDAK,4,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KLANGON,8.12398E+12,Justin Welch,2000000,6,60,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CANCUNG,8.12398E+12,Victor Wright,2500000,4,61,TIDAK,YA,TIDAK,2,1,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,GROWOK,8.12398E+12,Kevin Berry,1500000,2,65,TIDAK,YA,TIDAK,4,1,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GAYAM,MOJODELIK,8.12398E+12,Carl Ogden,3200000,5,48,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Sophie Johnston,3000000,2,63,TIDAK,YA,TIDAK,1,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,MAYANGKAWIS,8.12398E+12,Phil Simpson,3200000,4,23,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BAURENO,8.12398E+12,Jessica Allan,500000,1,52,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,SUMBANG,8.12398E+12,Blake Paterson,1500000,4,56,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Adam Rutherford,1000000,4,52,TIDAK,TIDAK,TIDAK,3,1,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Ella Wilkins,500000,4,21,YA,TIDAK,TIDAK,3,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,William Anderson,1000000,2,48,TIDAK,TIDAK,YA,2,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Robert Anderson,1000000,7,48,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,KENEP,8.12398E+12,Lillian Lewis,1000000,5,45,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Faith Bond,500000,3,48,TIDAK,TIDAK,TIDAK,2,0,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Sophie Fisher,1000000,3,33,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Yvonne Turner,1000000,3,23,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Kimberly Watson,3200000,5,48,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Colin Abraham,500000,0,69,TIDAK,YA,TIDAK,5,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Ella Dyer,500000,0,46,YA,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,POHBOGO,8.12398E+12,Jennifer Davies,3200000,1,55,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARAN,8.12398E+12,Connor Stewart,500000,6,56,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,JETAK,8.12398E+12,Julia Robertson,1500000,4,58,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,BUBULAN,8.12398E+12,Christopher Bailey,500000,0,53,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,DANDER,8.12398E+12,Dylan Peters,2000000,4,60,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BONOREJO,8.12398E+12,Sophie Ferguson,1500000,5,49,YA,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Megan Welch,3000000,2,46,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,PENGANTEN,8.12398E+12,Alexandra Davidson,2000000,1,30,TIDAK,TIDAK,TIDAK,2,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARANYAR,8.12398E+12,Faith McGrath,2000000,2,61,TIDAK,YA,TIDAK,2,2,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KLANGON,8.12398E+12,Keith Hemmings,1000000,7,26,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CANCUNG,8.12398E+12,Adrian Sanderson,1000000,4,54,YA,TIDAK,TIDAK,5,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,DANDER,GROWOK,8.12398E+12,Jan Fisher,1000000,1,26,TIDAK,TIDAK,YA,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,MOJODELIK,8.12398E+12,Molly Manning,1000000,4,54,TIDAK,TIDAK,TIDAK,1,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Lily Miller,3000000,0,49,TIDAK,TIDAK,TIDAK,1,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BALEN,SIDOBANDUNG,8.12398E+12,Isaac Springer,2500000,1,51,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BAURENO,8.12398E+12,Deirdre Johnston,1500000,6,65,TIDAK,YA,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,SUMBANG,8.12398E+12,Blake Poole,1000000,6,64,YA,YA,TIDAK,1,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Colin Hardacre,500000,2,69,TIDAK,YA,TIDAK,1,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Austin Miller,500000,2,63,TIDAK,YA,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,Jacob Taylor,1200000,4,59,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Amelia Forsyth,3000000,4,60,TIDAK,TIDAK,TIDAK,4,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,MAYANGKAWIS,8.12398E+12,Anthony Hemmings,3000000,5,44,TIDAK,TIDAK,TIDAK,4,0,TIDAK,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Megan Dyer,1500000,1,63,TIDAK,YA,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Angela Hamilton,3000000,0,41,TIDAK,TIDAK,TIDAK,5,0,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Trevor Gibson,2300000,4,54,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Jasmine Howard,500000,0,74,TIDAK,YA,TIDAK,1,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Stephanie Terry,4000000,3,74,TIDAK,YA,TIDAK,1,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Max Skinner,2000000,3,58,TIDAK,TIDAK,TIDAK,5,2,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BALEN,KENEP,8.12398E+12,Lauren Dowd,2300000,4,72,YA,YA,TIDAK,2,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARAN,8.12398E+12,Jack Thomson,1000000,6,23,TIDAK,TIDAK,TIDAK,2,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,JETAK,8.12398E+12,Sonia Peake,500000,3,38,TIDAK,TIDAK,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,BUBULAN,8.12398E+12,Heather Gray,2300000,0,38,TIDAK,TIDAK,TIDAK,0,2,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,DANDER,8.12398E+12,Alan Sharp,4000000,0,64,TIDAK,YA,TIDAK,3,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BONOREJO,8.12398E+12,Joe Payne,2000000,3,58,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Jane Burgess,1000000,3,72,TIDAK,YA,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,POHBOGO,8.12398E+12,Dylan Davidson,500000,0,35,TIDAK,TIDAK,TIDAK,1,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARANYAR,8.12398E+12,Peter Bower,2500000,3,41,TIDAK,TIDAK,TIDAK,3,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KLANGON,8.12398E+12,Dorothy Baker,3200000,2,33,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CANCUNG,8.12398E+12,Sam Young,2500000,5,39,TIDAK,TIDAK,TIDAK,1,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,GROWOK,8.12398E+12,Una Lyman,500000,1,72,TIDAK,YA,TIDAK,5,0,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GAYAM,MOJODELIK,8.12398E+12,Isaac Grant,1200000,3,45,TIDAK,TIDAK,YA,5,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Joe Rampling,1100000,1,45,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BALEN,PENGANTEN,8.12398E+12,John Sanderson,500000,4,57,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BAURENO,8.12398E+12,Christopher Howard,500000,6,48,TIDAK,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,SUMBANG,8.12398E+12,Ian McDonald,2000000,3,56,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Heather Parsons,1000000,0,38,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Andrew Ferguson,1200000,1,65,TIDAK,YA,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,Joan Lawrence,500000,3,51,TIDAK,TIDAK,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Thomas Miller,500000,1,30,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,SIDOBANDUNG,8.12398E+12,Angela Wallace,1000000,0,24,TIDAK,TIDAK,TIDAK,4,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Jonathan Langdon,500000,4,51,TIDAK,TIDAK,TIDAK,3,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Vanessa Mackenzie,1000000,3,52,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Felicity Bower,2500000,2,73,TIDAK,YA,TIDAK,0,1,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Gabrielle Simpson,1500000,5,40,TIDAK,TIDAK,TIDAK,3,1,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Alexander Dickens,1200000,0,63,TIDAK,YA,TIDAK,5,1,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Deirdre Harris,1500000,6,24,TIDAK,TIDAK,YA,0,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,MAYANGKAWIS,8.12398E+12,Karen Kelly,2000000,1,45,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARAN,8.12398E+12,Peter Bell,1000000,0,74,TIDAK,YA,TIDAK,3,0,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,BOJONEGORO,JETAK,8.12398E+12,Joan Parsons,1000000,6,49,TIDAK,TIDAK,YA,4,2,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,BUBURAN,BUBULAN,8.12398E+12,Olivia Springer,1500000,2,35,TIDAK,TIDAK,TIDAK,0,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,DANDER,8.12398E+12,Victoria Bond,500000,1,31,TIDAK,TIDAK,YA,4,0,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BONOREJO,8.12398E+12,Amanda Wallace,1200000,0,68,TIDAK,YA,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Amy Walsh,1500000,5,68,TIDAK,YA,TIDAK,4,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,KENEP,8.12398E+12,Justin Lawrence,500000,4,26,TIDAK,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BANJARANYAR,8.12398E+12,Pippa Ogden,1500000,4,26,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KLANGON,8.12398E+12,Sebastian Scott,2000000,4,32,TIDAK,TIDAK,TIDAK,3,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CANCUNG,8.12398E+12,Pippa Mackay,500000,1,23,TIDAK,TIDAK,TIDAK,2,2,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,DANDER,GROWOK,8.12398E+12,Adam Knox,2000000,5,49,TIDAK,TIDAK,TIDAK,2,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,GAYAM,MOJODELIK,8.12398E+12,Boris Ball,3000000,4,63,TIDAK,YA,TIDAK,2,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Ryan Peters,1500000,3,72,YA,YA,TIDAK,5,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,POHBOGO,8.12398E+12,Kylie Clark,500000,4,38,TIDAK,TIDAK,TIDAK,3,2,TIDAK,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BAURENO,8.12398E+12,Boris Smith,1000000,1,44,TIDAK,TIDAK,TIDAK,1,0,YA,TIDAK,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,SUMBANG,8.12398E+12,Matt Black,4000000,4,37,TIDAK,TIDAK,TIDAK,2,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,CLEBUNG,8.12398E+12,Nicola Fraser,500000,1,39,YA,TIDAK,TIDAK,0,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,DANDER,JATIBLIMBING,8.12398E+12,Connor Carr,2500000,3,47,TIDAK,TIDAK,TIDAK,3,0,YA,TIDAK,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,8.12398E+12,Kylie Manning,1000000,2,33,TIDAK,TIDAK,TIDAK,4,1,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,GONDANG,8.12398E+12,Emma Arnold,500000,4,55,YA,TIDAK,TIDAK,0,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BALEN,PENGANTEN,8.12398E+12,Vanessa Tucker,500000,6,41,TIDAK,TIDAK,TIDAK,5,1,YA,YA,TIDAK,YA
JAWA TIMUR,BOJONEGORO,BAURENO,BLONGSONG,8.12398E+12,Dorothy Kelly,2300000,0,43,TIDAK,TIDAK,TIDAK,2,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BOJONEGORO,KEPATIHAN,8.12398E+12,Audrey James,500000,1,24,TIDAK,TIDAK,TIDAK,5,0,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,BUBURAN,NGOROGUNUNG,8.12398E+12,Liam Duncan,2000000,3,26,TIDAK,TIDAK,TIDAK,5,2,YA,YA,TIDAK,TIDAK
JAWA TIMUR,BOJONEGORO,DANDER,KARANGSOSNO,8.12398E+12,Michael Wallace,1500000,3,61,TIDAK,YA,TIDAK,3,2,YA,YA,YA,TIDAK
JAWA TIMUR,BOJONEGORO,GAYAM,BEGADON,8.12398E+12,Sean Anderson,3200000,5,27,TIDAK,TIDAK,TIDAK,5,2,YA,YA,YA,YA
JAWA TIMUR,BOJONEGORO,GONDANG,SENGATEN,8.12398E+12,Owen Tucker,1200000,2,61,TIDAK,YA,TIDAK,4,0,YA,TIDAK,TIDAK,YA
